Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,cogs,gross margin percentage,gross income,Rating,Day,Month,Year
C,Naypyitaw,1,0,Sports and travel,1.0372523019821935,0.5099302037590051,1.1723204848281688,1.1723204848281685,1,581.98,4.761904762,29.099,-0.21697356306170434,10,1,2019
C,Naypyitaw,0,0,Sports and travel,-0.7723212219563835,0.16769516767913598,-0.4112946681829034,-0.41129466818290356,2,211.32,4.761904762,10.566,-0.2751902421767308,14,3,2019
B,Mandalay,1,0,Electronic accessories,-1.581946771898852,-0.5167749044806024,-1.0786466535612274,-1.0786466535612274,2,55.12,4.761904762,2.756,1.1802267356989355,10,1,2019
B,Mandalay,0,1,Sports and travel,1.2324838361800743,-1.54348001272021,-0.9368450377180354,-0.9368450377180354,1,88.31,4.761904762,4.4155,-1.0320070706720772,15,2,2019
A,Yangon,0,0,Health and beauty,-0.6061667247666979,1.1944002759187435,0.209317043699653,0.20931704369965282,1,356.58,4.761904762,17.829,-0.10054020483165095,13,1,2019
B,Mandalay,1,0,Electronic accessories,1.2302180930365785,1.1944002759187435,2.0792270529220023,2.079227052922002,1,794.25,4.761904762,39.7125,0.3651932280885622,15,2,2019
B,Mandalay,1,1,Sports and travel,-1.1465464644904255,-1.2012449766403408,-1.0978725430247513,-1.0978725430247513,2,50.62,4.761904762,2.531,0.13232651162845588,2,3,2019
B,Mandalay,1,1,Home and lifestyle,1.6709051344464951,0.16769516767913598,1.2472587295371047,1.2472587295371045,2,599.52,4.761904762,29.976,0.07410983251342891,24,3,2019
C,Naypyitaw,0,0,Fashion accessories,1.0451824029844283,-1.2012449766403408,-0.6019300432634463,-0.6019300432634465,1,166.7,4.761904762,8.335,1.4713101312740688,2,2,2019
A,Yangon,1,0,Food and beverages,0.708719546175315,1.5366353119986127,1.8662469218649638,1.8662469218649635,2,744.4,4.761904762,37.22,-1.0902237497871041,27,2,2019
C,Naypyitaw,1,1,Health and beauty,0.317501230065055,0.5099302037590051,0.6022942243340846,0.6022942243340844,2,448.56,4.761904762,22.428,0.3651932280885622,20,1,2019
B,Mandalay,1,0,Home and lifestyle,0.28238221134087144,0.16769516767913598,0.30467745543873226,0.30467745543873226,2,378.9,4.761904762,18.945,1.6459601686191492,3,1,2019
C,Naypyitaw,0,1,Home and lifestyle,1.1346792571525093,-0.8590099405604715,-0.21544694084780508,-0.2154469408478053,2,257.16,4.761904762,12.858,-1.0902237497871041,24,1,2019
C,Naypyitaw,1,0,Health and beauty,0.8767621626512472,0.5099302037590051,1.0452159933748708,1.0452159933748708,2,552.23,4.761904762,27.6115,0.3069765489735357,5,1,2019
A,Yangon,1,0,Sports and travel,1.276665827478241,-0.1745398684007332,0.5973382172723762,0.597338217272376,0,447.4,4.761904762,22.37,0.24875986985850929,30,3,2019
A,Yangon,0,0,Health and beauty,1.3752256542203045,-0.8590099405604715,-0.1338009969260397,-0.13380099692603967,0,276.27,4.761904762,13.8135,-1.6141738618223438,17,2,2019
C,Naypyitaw,1,0,Food and beverages,0.06109463099279005,0.16769516767913598,0.15445917243039775,0.15445917243039764,2,343.74,4.761904762,17.187,-0.6244903168668905,21,3,2019
A,Yangon,1,1,Food and beverages,0.4096414512338806,-0.5167749044806024,-0.17733695551121964,-0.17733695551121967,2,266.08,4.761904762,13.304,-0.04232352571662398,2,3,2019
C,Naypyitaw,0,1,Fashion accessories,1.6671288958740018,1.1944002759187435,2.524114135107949,2.524114135107949,0,898.38,4.761904762,44.919,-0.21697356306170434,27,3,2019
A,Yangon,1,0,Home and lifestyle,-0.3773266672736306,1.5366353119986127,0.6374989641517375,0.6374989641517373,2,456.8,4.761904762,22.84,-0.7409236750969439,19,1,2019
A,Yangon,1,1,Health and beauty,-0.18436087621924566,-0.1745398684007332,-0.22916140866511897,-0.2291614086651191,1,253.95,4.761904762,12.6975,-0.9737903915570507,19,2,2019
A,Yangon,0,1,Health and beauty,-1.7216675990810877,0.5099302037590051,-1.0126804906019358,-1.012680490601936,0,70.56,4.761904762,3.528,-1.6141738618223438,28,3,2019
A,Yangon,1,0,Electronic accessories,1.4428203246679263,0.5099302037590051,1.4935210114654438,1.493521011465444,1,657.16,4.761904762,32.858,0.19054319074348233,5,1,2019
C,Naypyitaw,0,1,Electronic accessories,1.0791685501368644,-1.2012449766403408,-0.5942396874780368,-0.5942396874780368,1,168.5,4.761904762,8.425,-0.9737903915570507,26,3,2019
B,Mandalay,0,1,Fashion accessories,-0.07145134290170915,-1.54348001272021,-1.0843716962014767,-1.0843716962014767,2,53.78,4.761904762,2.689,-1.3230904662472105,3,2,2019
C,Naypyitaw,0,1,Home and lifestyle,-0.7500414143786756,-0.1745398684007332,-0.5491656577357749,-0.5491656577357749,2,179.05,4.761904762,8.9525,0.5398432654336426,6,2,2019
B,Mandalay,1,0,Food and beverages,-1.1042525924785056,0.8521652398388743,-0.4107819777972096,-0.41078197779720954,2,211.44,4.761904762,10.572,1.122010056583909,24,2,2019
B,Mandalay,0,1,Health and beauty,-0.5952156329064686,-0.8590099405604715,-0.8026056050638296,-0.8026056050638297,2,119.73,4.761904762,5.9865,1.3548767730440159,21,2,2019
B,Mandalay,0,0,Home and lifestyle,-1.275316199812432,-0.8590099405604715,-1.0334444512225418,-1.0334444512225418,2,65.7,4.761904762,3.285,-1.3230904662472105,9,1,2019
B,Mandalay,0,0,Food and beverages,0.271053495623393,-0.5167749044806024,-0.2400560793611159,-0.24005607936111586,2,251.4,4.761904762,12.57,1.0055766983538552,25,2,2019
C,Naypyitaw,0,0,Food and beverages,-1.3077918515358706,-0.5167749044806024,-0.9545755802232854,-0.9545755802232854,0,84.16,4.761904762,4.208,0.3651932280885622,13,1,2019
B,Mandalay,0,1,Home and lifestyle,0.38660639594167423,0.16769516767913598,0.3754287286645007,0.37542872866450067,0,395.46,4.761904762,19.773,-0.7409236750969439,9,2,2019
A,Yangon,1,0,Fashion accessories,-0.4947676868781585,0.5099302037590051,-0.04100403711543024,-0.041004037115430304,0,297.99,4.761904762,14.8995,-0.10054020483165095,6,1,2019
C,Naypyitaw,0,1,Food and beverages,-0.1956895919367241,1.1944002759187435,0.627287880636666,0.6272878806366656,0,454.41,4.761904762,22.7205,-0.9155737124420238,10,1,2019
B,Mandalay,1,1,Electronic accessories,-0.3644874561271548,0.16769516767913598,-0.13444185990815719,-0.13444185990815724,0,276.12,4.761904762,13.806,0.07410983251342891,7,2,2019
C,Naypyitaw,1,0,Home and lifestyle,-1.505666752734496,1.5366353119986127,-0.6391000962262595,-0.6391000962262596,0,158.0,4.761904762,7.9,0.4816265863186156,9,1,2019
A,Yangon,0,0,Food and beverages,1.6233245284330848,1.1944002759187435,2.479510071552573,2.479510071552573,0,887.94,4.761904762,44.397,0.8309266610087758,19,2,2019
C,Naypyitaw,0,1,Fashion accessories,1.3710717917905624,-1.54348001272021,-0.9211652567555614,-0.9211652567555614,0,91.98,4.761904762,4.599,1.6459601686191492,18,3,2019
A,Yangon,0,1,Electronic accessories,-1.3134562093946098,-1.2012449766403408,-1.1356407347708741,-1.1356407347708743,0,41.78,4.761904762,2.089,1.6459601686191492,5,2,2019
A,Yangon,1,0,Fashion accessories,-1.5169954684519749,-1.54348001272021,-1.2479199292378547,-1.2479199292378547,1,15.5,4.761904762,0.775,0.24875986985850929,19,3,2019
C,Naypyitaw,0,1,Electronic accessories,1.5538417386992163,-0.8590099405604715,-0.07317535881772716,-0.07317535881772719,0,290.46,4.761904762,14.523,-0.1587568839466774,30,3,2019
B,Mandalay,1,1,Food and beverages,-0.8436921309764985,-1.2012449766403408,-1.02934292813699,-1.0293429281369901,1,66.66,4.761904762,3.333,-0.33340692129175725,26,1,2019
B,Mandalay,1,0,Electronic accessories,-0.6571459454953512,-1.2012449766403408,-0.9871314197148527,-0.9871314197148527,1,76.54,4.761904762,3.827,-0.6827069959819174,2,3,2019
A,Yangon,1,0,Home and lifestyle,-0.8448250025482464,1.1944002759187435,-0.03369819911929113,-0.033698199119291145,2,299.7,4.761904762,14.985,0.13232651162845588,4,3,2019
A,Yangon,0,1,Home and lifestyle,0.956818420388096,-0.8590099405604715,-0.27581623376327064,-0.2758162337632707,1,243.03,4.761904762,12.1515,1.3548767730440159,13,1,2019
A,Yangon,1,0,Health and beauty,-1.505666752734496,-0.8590099405604715,-1.111629735040873,-1.111629735040873,0,47.4,4.761904762,2.37,1.4713101312740688,25,3,2019
B,Mandalay,0,0,Electronic accessories,-0.7998877635355812,-0.1745398684007332,-0.5773636289489434,-0.5773636289489436,1,172.45,4.761904762,8.6225,1.1802267356989355,11,3,2019
B,Mandalay,0,0,Food and beverages,1.093518256712337,1.5366353119986127,2.301606507716764,2.301606507716764,1,846.3,4.761904762,42.315,1.1802267356989355,1,1,2019
B,Mandalay,0,1,Home and lifestyle,-0.7085027900812543,0.5099302037590051,-0.21027731279205755,-0.2102773127920576,2,258.37,4.761904762,12.9185,-0.1587568839466774,10,2,2019
B,Mandalay,1,1,Electronic accessories,1.186036101738412,0.5099302037590051,1.2901538251401674,1.2901538251401672,0,609.56,4.761904762,30.478,-0.8573570333269973,26,1,2019
A,Yangon,1,1,Home and lifestyle,0.9216994016639121,-0.8590099405604715,-0.28773628523065553,-0.2877362852306556,0,240.24,4.761904762,12.012,-0.9155737124420238,11,2,2019
C,Naypyitaw,1,1,Fashion accessories,1.1501618352997298,-1.2012449766403408,-0.5781753887262923,-0.5781753887262924,0,172.26,4.761904762,8.613,0.7144933027787219,7,2,2019
B,Mandalay,0,1,Fashion accessories,-0.21721415179993342,-1.2012449766403408,-0.8875840364926061,-0.8875840364926061,1,99.84,4.761904762,4.992,0.015893153398402464,6,3,2019
A,Yangon,1,0,Food and beverages,0.7170272710347992,-0.5167749044806024,-0.03822696419292116,-0.03822696419292126,0,298.64,4.761904762,14.932,0.8891433401238023,4,3,2019
B,Mandalay,0,1,Food and beverages,-1.0978329869052676,0.16769516767913598,-0.6322642244170066,-0.6322642244170066,2,159.6,4.761904762,7.98,-1.206657108017157,26,2,2019
B,Mandalay,1,0,Electronic accessories,-1.1412597304889356,-1.54348001272021,-1.2054093514240627,-1.2054093514240625,1,25.45,4.761904762,1.2725,-1.0902237497871041,10,3,2019
B,Mandalay,1,0,Food and beverages,0.4568444333900413,-1.54348001272021,-1.0246005420693207,-1.0246005420693207,1,67.77,4.761904762,3.3885,-0.2751902421767308,4,2,2019
C,Naypyitaw,0,1,Food and beverages,0.14794811816012593,-0.5167749044806024,-0.2957684346065279,-0.2957684346065279,0,238.36,4.761904762,11.918,1.6459601686191492,19,1,2019
A,Yangon,1,1,Health and beauty,0.0935702827162286,-0.5167749044806024,-0.32037757311983855,-0.3203775731198387,0,232.6,4.761904762,11.63,0.8309266610087758,23,1,2019
A,Yangon,0,0,Sports and travel,1.5787649132776693,1.1944002759187435,2.4341369724186563,2.434136972418656,2,877.32,4.761904762,43.866,0.24875986985850929,14,3,2019
C,Naypyitaw,1,1,Health and beauty,1.672415629875492,0.5099302037590051,1.6753552015915736,1.6753552015915736,0,699.72,4.761904762,34.986,-0.5080569586368376,23,1,2019
C,Naypyitaw,1,1,Electronic accessories,1.5368486651229987,0.5099302037590051,1.567989289987494,1.5679892899874934,0,674.59,4.761904762,33.7295,-0.566273637751864,9,1,2019
B,Mandalay,1,0,Fashion accessories,0.3035291473468315,-0.1745398684007332,0.0468369156334708,0.04683691563347079,2,318.55,4.761904762,15.9275,0.8891433401238023,7,2,2019
B,Mandalay,1,0,Health and beauty,-1.544939633888422,-1.2012449766403408,-1.1880206025092752,-1.1880206025092752,2,29.52,4.761904762,1.476,-1.5559571827073173,18,2,2019
B,Mandalay,0,1,Health and beauty,0.23895546775720364,0.8521652398388743,0.804977823478436,0.8049778234784356,1,496.0,4.761904762,24.8,-0.44984027952181066,3,1,2019
C,Naypyitaw,0,1,Electronic accessories,1.0070423934022508,1.5366353119986127,2.203768092446831,2.20376809244683,2,823.4,4.761904762,41.17,-1.5559571827073173,29,3,2019
B,Mandalay,0,1,Health and beauty,0.7438385648994987,0.8521652398388743,1.2619558539269988,1.2619558539269984,1,602.96,4.761904762,30.148,0.8309266610087758,28,1,2019
A,Yangon,1,0,Food and beverages,0.03352808941359231,-0.1745398684007332,-0.1059020951045258,-0.10590209510452593,1,282.8,4.761904762,14.14,-1.439523824477264,22,3,2019
B,Mandalay,1,0,Sports and travel,0.7902862993411606,1.5366353119986127,1.958531191289879,1.9585311912898786,2,766.0,4.761904762,38.3,-0.566273637751864,24,1,2019
A,Yangon,1,1,Electronic accessories,0.08903879642923726,-1.2012449766403408,-0.8182853860263039,-0.8182853860263037,2,116.06,4.761904762,5.803,1.0637933774688826,10,3,2019
B,Mandalay,1,1,Fashion accessories,-1.4418483208593669,1.5366353119986127,-0.5668962002410248,-0.5668962002410248,2,174.9,4.761904762,8.745,-0.21697356306170434,22,2,2019
C,Naypyitaw,0,0,Electronic accessories,0.19930496274602874,-1.54348001272021,-1.0537384456562617,-1.0537384456562617,2,60.95,4.761904762,3.0475,-0.6244903168668905,18,2,2019
C,Naypyitaw,1,1,Health and beauty,-0.5786001831874998,-1.54348001272021,-1.141750295200394,-1.141750295200394,2,40.35,4.761904762,2.0175,-0.44984027952181066,29,1,2019
B,Mandalay,1,0,Home and lifestyle,1.5749886747051762,1.5366353119986127,2.846340042516612,2.846340042516612,2,973.8,4.761904762,48.69,-1.4977405035922904,2,3,2019
A,Yangon,0,1,Food and beverages,-0.899958085706642,-1.54348001272021,-1.1781085883858584,-1.1781085883858584,0,31.84,4.761904762,1.592,0.4234099072035891,9,2,2019
A,Yangon,1,1,Home and lifestyle,0.3832077812264305,-1.54348001272021,-1.0329317608368478,-1.032931760836848,0,65.82,4.761904762,3.291,-1.6723905409373707,22,2,2019
A,Yangon,0,0,Fashion accessories,1.2336167077518223,0.5099302037590051,1.3278365684886746,1.3278365684886742,0,618.38,4.761904762,30.919,-0.21697356306170434,18,2,2019
